ID;NAME;ORGANISATION;BERUF;PSEUDONYM;ANMERKUNGEN;GND;Geburtsdatum;Sterbedatum
2987;Verschuur, Wouter;False;Graphik;;;;1812;1874
2988;Vien, Joseph Marie;False;Graphik;;;;1716;1809
2989;Villerey, Antoine Claude François;False;Graphik;;;;1754;1828
2990;Vincke, Karl Friedrich Gisbert;False;Text;;;;1813;1892
2991;Vintcent, Lodewyk Antony;False;Graphik;;;;1812;1842
2992;Vischer, Friedrich Theodor;False;Text;;;;1807;1887
2993;Vischer, Peter (d. J.);False;Graphik;;;;1487;1528
2994;Vitali, Johann Baptist von;False;Text u. Hrsg;;;;1781;
2995;Vletter, Samuel de;False;Graphik;;;;1816;1844
2996;Vogel von Vogelstein, Carl Christian;False;Graphik;;;;1788;1868
2997;Vogel, Georg;False;Graphik;;;;1767;1810
2998;Vogel, Georg Friedrich;False;Graphik;;;;e. 1816 ff;
2999;Vogel, Ludwig;False;Graphik;;;;1788;1879
3000;Vogel, Wilhelm;False;Text;;;;1772;1843
3001;Vogelsang, Karoline von;False;Text;;;;1775;
3002;Vogl, Johann Nepomuk;False;Text;;;;1802;1866
3003;Vogler, Michael;False;Graphik;;;;1809;
3004;Vogt, Nikolaus;False;Graphik;;;;1756;1836
3005;Vogtherr, Johann Albrecht;False;Text;Adolar;;;1811;1887
3006;Voigt, Amalie Henriette Caroline von;False;Text;Cäcilie;;;1780;1840
3007;Voigt, Christian Friedrich Traugott;False;Text u. Hrsg;;;;1770;1814
3008;Voigt, Johannes;False;Text;;;;1786;1863
3009;Voigt, Moritz;False;Graphik;;;;e. 1840;1881
3010;Voigts, Friedrich;False;Text;;;;1792;1861
3011;Volckart, Johann Friedrich;False;Graphik;;;;1750;1812
3012;Volkert, August;False;Graphik;;;;1818;
3013;Volkert, Franz;False;Text;;;;1767;1845
3014;Volmar, Georg;False;Graphik;;;;1770;1831
3015;Voltz, Johann Michael;False;Graphik;;;;1784;1858
3016;Voß, Abraham;False;Text;;;;1785;1847
3017;Voß, Heinrich;False;Text;;;;1779;1822
3018;Voß, Johann Heinrich;False;Text;"[Balthasar Kaspar] Ahorn; Der Barde Hölegast";;;1751;1826
3019;Voß, Julius von;False;Text;;;;1768;1832
3020;Vries, Roelof Jansz. van;False;Graphik;;;;1631;um 1681
3021;Vulpius, Christian August;False;Text;;;;1762;1827
3022;Waagen, Gustav Friedrich;False;Text;;;;1794;1868
3023;Wachsmann, Anton;False;Graphik;;;;1765;1836
3024;Wachsmann, Karl Adolf von;False;Text;;;;1787;1862
3025;Wächter, Eberhard;False;Graphik;;;;1762;1852
3026;Wachter, Georg;False;Graphik;;;;1809;1863
3027;Wackernagel, Wilhelm;False;Text;;;;1806;1869
3028;Waesemann, Herrmann Friedrich;False;Graphik;;;;1813;1879
3029;Wage(n)mann, Benedikt von;False;Text;;;;1763;1835
3030;Wagenseil, Christian Jacob;False;Text u. Hrsg;"Ernst Friedmann; Simon Ratzeberger der Jüngste";;;1756;1839
3031;Wagner von Freynsheim, Kamillo;False;Text;Karl Guntram;;;1813;1896
3032;Wagner, Friedrich;False;Graphik;;;;1803;1876
3033;Wagner, Gottlob Heinrich Adolph;False;Text;;;;1774;1835
3034;Wagner, Heinrich;False;Text;;;;1749;1779
3035;Wagner, Johann Jakob;False;Graphik;;;;1766;1834
3036;Wagner, Richard;False;Musik;;;;1813;1883
3037;Wahlert, Georg Ernst Adam;False;Text;;;;1782;1850
3038;Waiblinger, Friedrich Wilhelm;False;Text;;;;1804;1830
3039;Wailly, Gabriel-Gustave de;False;Text;;;;1804;1871
3040;Walch, Bernhard Georg;False;Text;;;;1746;
3041;Walch, Ernst Julius;False;Text;;;;1751;1825
3042;Walch, Johann Sebastian;False;Graphik;;;;1787;1840
3043;Waldeck, Benedikt Franz Leo;False;Text;;;;1802;1870
3044;Waldersee, Franz Anton Johann Georg;False;Text;;;;1763;1823
3045;Waldherr, Johann;False;Graphik;;;;1779;1842
3046;Waldmüller, Ferdinand Georg;False;Graphik;;;;1793;1865
3047;Waldor, Jean (Johannes);False;Graphik;;;;~1580;1640
3048;Waldow, Hermann;False;Text;;;;1800;
3049;Wallenrodt, Augusta von;False;Text;;;;1764;
3050;Wallenrodt, Johanna Isabella Eleonore von;False;Text;;;;1740;1819
3051;Wallis, Robert;False;Graphik;;;;1794;1878
3052;Wallishauser, Johann Baptist;False;Text;;;;;
3053;Wallner, Franz;False;Text;;;;1810;1876
3054;Wallraf, Ferdinand Franz;False;Text;"Casparson; Casparsssohn; W. Casparssohn; Juvenal";;;1748;1824
3055;Walther, Johann Philipp;False;Graphik;;;;1798;1868
3056;Walwert, Jakob Samuel;False;Graphik;;;;1750;1815
3057;Warren, Alfred William;False;Graphik;;;;1. H. 19. Jh.;
3058;Warsow, Friedrich;False;Graphik;;;;1787;
3059;Webber, John;False;Graphik;;;;1750;1793
3060;Weber, Andreas;False;Graphik;;;;1794;
3061;Weber, Bernhard Anselm;False;Musik;;;;1766;1824
3062;Weber, Carl Maria von;False;Musik u. Text;;;;1786;1826
3063;Weber, Edmund von;False;Musik;;;;1766;>1826
3064;Weber, Franz;False;Graphik;;;;1760;1813
3065;Weber, Friedrich;False;Graphik;;;;1813;1882
3066;Weber, Friedrich Dionys;False;Text;;;;1771;1842
3067;Weber, Johann Jakob;False;Text u. Hrsg;;;;1803;1889
3068;Weber, Thomas;False;Graphik;;;;1761;1828
3069;Webster, Thomas;False;Graphik;;;;1800;1886
3070;Weddigen, Peter Florens;False;Text u. Hrsg;;;;;1808
3071;Weenix, Jan Baptist;False;Graphik;;;;1621;1663
3072;Weger, August;False;Graphik;;;;1823;1892
3073;Wehl, Feodor;False;Text;;;;1821;1890
3074;Wehmeyer, Willem Frederik;False;Graphik;;;;1819;1854
3075;Weibel, Samuel;False;Graphik;;;;1771;1846
3076;Weichselbaumer, Karl;False;Text;;;;1791;1871
3077;Weidmann, Friedrich Karl;False;Text;;;;1787 (?);1867
3078;Weigel, Josef;False;Graphik;;;;e. 1845;
3079;Weigl, Franz;False;Graphik;;;;1810;18?
3080;Weigl, Joseph;False;Musik;;;;;1851
3081;Weigl, Joseph Ferdinand;False;Text;;;;1795;1864
3082;Weinrauch, Caspar;False;Graphik;;;;1765;1846
3083;Weisbeck, Ignaz Franz;False;Graphik;;;;um 1802;
3084;Weisbrod, Carl Wilhelm;False;Graphik;;;;1743;1806
3085;Weise, Adam;False;Graphik;;;;1776;1835
3086;Weise, Gotthelf Wilhelm;False;Graphik;;;;1751;1810
3087;Weisflog, Carl;False;Text;;;;1770;1828
3088;Weiß, David;False;Graphik;;;;1775;1846
3089;Weiß, Friedrich Wilhelm;False;Musik;;;;1744;>1812
3090;Weissbrod, Johann Baptist Gabriel Eduard;False;Graphik;;;;1834;1912
3091;Weisse, Christian Felix;False;Text;;;;1726;1804
3092;Weißenbach, Alois;False;Text;;;;1766;1821
3093;Weissenberg, Ignaz G.;False;Graphik;;;;1794;1849
3094;Weisser, Friedrich Christoph;False;Text;;;;1761;1836
3095;Weisser, Ludwig;False;Graphik;;;;1823;1879
3096;Wekhrlin, Wilhelm Ludwig;False;Text;;;;1739;1792
3097;Welcker, Philipp Heinrich;False;Text;;;;1794;
3098;Weller, Theodor Leopold;False;Graphik;;;;1802;1880
3099;Wels, Johann Adam;False;Text;;;;1748;1785
3100;Wenck, Helfrich Bernhard;False;Text;;;;1739;1803
3101;Wenckstern, Otto von;False;Text;;;;1819;1869
3102;Wend, Fridolin von;False;Text;;;;1812;1880
3103;Wendland, Johann Christoph;False;Text;;;;1755;1828
3104;Wendt, Johann Amadeus;False;Text u. Musik;;;;1783;1836
3105;Wenng, Carl Heinrich;False;Graphik;;;;1787;1850
3106;Wenzel, Heinrich;False;Text;;;;1807;
3107;Wenzig, Josef;False;Text;;;;1807;1876
3108;Weppen, Johann August;False;Text;;;;1741;1812
3109;Werder, Karl Friedrich;False;Text;;;;1806;1893
3110;Werff, Adriaen van der;False;Graphik;;;;1659;1722
3111;Wernekink, Franz Karl;False;Text;;;;1756;1829
3112;Werner, Friedrich Ludwig Zacharias;False;Text;;;;1768;1823
3113;Werner, Fritz;False;Graphik;;;;1827;1908
3114;Werner, Gottlieb Christian;False;Musik;;;;1768;1805
3115;Wertheimer, Joseph;False;Text u. Hrsg;;;;1800;>1879
3116;Werthes, Friedrich August Clemens;False;Text;;;;1748;1817
3117;Wessenberg, Ignaz Heinrich von;False;Text;;;;1774;1860
3118;West, Benjamin;False;Graphik;;;;1738;1820
3119;Westall, Richard;False;Graphik;;;;1765;1836
3120;Westall, William;False;Graphik;;;;1781;1850
3121;Westenrieder, Lorenz von;False;Text u. Hrsg;;;;1748;1829
3122;Westermayr, Konrad;False;Graphik;;;;1765;1834
3123;Westphalen, Engel Christine;False;Text;Angelika;;;1758;1840
3124;Wetzel, Johann Jakob;False;Graphik;;;;1781;1834
3125;Wetzel, Karl Friedrich Gottlob;False;Text;;;;1779;1819
3126;Weygandt, Sebastian;False;Graphik;;;;1760;1836
3127;Wezel, Johann Karl;False;Text;Tobias Knaut;;;1747;1819
3128;Widmann, Joseph;False;Graphik;;;;;1801
3129;Wieland, Christoph Martin;False;Text;;;;1733;1813
3130;Wienbarg, Ludolf;False;Text;"Friedrich Radewell; Ludolf Vineta";;;1802;1872
3131;Wieschebrink, Franz;False;Graphik;;;;1818;1884
3132;Wießner, Conrad;False;Graphik;;;;1796;1865
3133;Wiest, Franz;False;Text;;;;1814;1847
3134;Wihl, Ludwig;False;Text;;;;1806;1882
3135;Wijck, Thomas;False;Graphik;;;;1616;1677
3136;Wilder, Georg Christian;False;Graphik u. Text;;;;1797;1855
3137;Wilder, Johann Christoph Jacob;False;Text;Ot[t]fried;;;1783;1838
3138;Wildungen, Ludwig Karl Eberhard Heinrich Friedrich von;False;Text u. Graphik u. Hrsg;;;;1754;1822
3139;Wilhelmi, Heinrich Friedrich;False;Text;;;;1786;1860
3140;Wilken, Friedrich;False;Text;;;;1777;1840
3141;Wilkie, David;False;Graphik;;;;1785;1841
3142;Willamov, Johann Gottlieb;False;Text;;;;1736;1777
3143;Willatzen, Johann Peter;False;Text;;;;1824;1898
3144;Willems, Florent;False;Graphik;;;;1823;1905
3145;Williams, Hugh William;False;Graphik;;;;1773;1829
3146;Williams, Penry;False;Graphik;;;;1798;1885
3147;Willing, Johann Ludwig;False;Musik;;;;1755;1805
3148;Willkomm, Ernst Adolf;False;Text;;;;1810;1886
3149;Willmann, Benedikt;False;Text;;;;1783;1844
3150;Willmore, James Tibitts;False;Graphik;;;;1800;1863
3151;Wilmans, Friedrich;False;Text;;;;;1830
3152;Wilmsen, Friedrich Philipp;False;Text u. Hrsg;;;;1770;1831
3153;Winckel, Therese Emilie Henriette aus dem;False;Graphik;;;;1779;1867
3154;Winckelmann, Johann Joachim;False;Text;;;;1717;1768
3155;Winckler von Mohrenfels, Joseph Johann Karl von;False;Text;;;;1761;1798
3156;Winkel, Therese aus dem;False;Text;"Comala; Theorosa";;;1784;1867
3157;Winkler, Karl Gottfried Theodor;False;Text;Theodor Hell;;;1775;1856
3158;Wint, Peter de;False;Graphik;;;;1784;1849
3159;Winterhalter, Franz Xaver;False;Graphik;;;;1805;1873
3160;Winterhalter, Hermann;False;Graphik;;;;1808;1891
3161;Winterling, Carl Martin;False;Text;;;;e. 1836;
3162;Wismayr, Joseph;False;Text u. Hrsg;;;;1767;1858
3163;Wit, Ferdinand Johannes;False;Text;"von Dörring; Ferdinand Johannes [Wit] von Dörring";;;1800;1863
3164;Wit, Jacob de;False;Graphik;;;;1695;1754
3165;Witherington, William Frederick;False;Graphik;;;;1785;1865
3166;Withof, Johann Philipp Lorenz;False;Text;;;;1725;1789
3167;Witschel, Johann Friedrich Wilhelm;False;Text;;;;1769;1847
3168;Witte, Johann Heinrich Friedrich Karl;False;Text;;;;1800;1883
3169;Witthauer, Johann Georg;False;Musik;;;;1750;1802
3170;Witthöft, Wilhelm;False;Graphik;;;;1816;1874
3171;Wittkamp, Johann Bernhard;False;Graphik;;;;1820;1885
3172;Wittmer, Johann Michael (2);False;Graphik;;;;1802;1880
3173;Wittorf, Andreas von;False;Text;;;;1813;1886
3174;Witzleben, Friedrich Ludwig;False;Text;;;;1755;1830
3175;Witzleben, Karl August Friedrich von;False;Text;A. v. Tromlitz;;;1773;1839
3176;Wohlbrück, Wilhelm August;False;Text;;;;1796 od. 1794.1861;
3177;Wohlmuth, Leonhard;False;Text;;;;1823;1889
3178;Wolcott, John;False;Text;Peter Pindar;;;1738;1819
3179;Wolf, Arnoldine;False;Text;;;;1769;1820
3180;Wolf, Caspar;False;Graphik;;;;1735;1798
3181;Wolf, Ferdinand Joseph;False;Text;;;;1796;1866
3182;Wolf, Ludwig;False;Graphik;;;;1776;1832
3183;Wolfart, Karl Christian;False;Text;;;;1778;1832
3184;Wolff, Ludwig;False;Text u. Hrsg;;;;;
3185;Wolff, Oscar Ludwig Bernhard;False;Text;;;;1799;1851
3186;Wolff, Pius Alexander;False;Text;;;;1782;1828
3187;Wolfgang, Gustav Andreas;False;Graphik;;;;1692;1775
3188;Wolfgang, Johann Georg;False;Graphik;;;;1662;1744
3189;Wölfl, Joseph;False;Musik;;;;1772;1812
3190;Wölfle, Johann;False;Graphik;;;;1807;1893
3191;Wolfram, Hermann Ludwig;False;Text;;;;1807;1857
3192;Wolkenstein, Oswald von;False;Text;;;;1367;1445
3193;Wollheim da Fonseca, Anton Eduard;False;Text;;;;1810;1884
3194;Woltmann, Karl Ludwig von;False;Text;;;;1770;1817
3195;Woltmann, Karoline von;False;Text;Luise Berg;;;1782;1847
3196;Wolzogen, Friederike Sophie Karoline Auguste von;False;Text;;;;1763;1847
3197;Wood, John;False;Graphik;;;;1801;1870
3198;Woolnoth, Thomas;False;Graphik;;;;1785;
3199;Wottawa, Babette;False;Graphik;;;;e. um 1824/30;
3200;Wraske, Johann Christian;False;Graphik;;;;1817;1896
3201;Wright, John William;False;Graphik;;;;1802;1848
3202;Wüest, Heinrich;False;Graphik;;;;1741;1821
3203;Würkert, Friedrich Ludwig;False;Text;Ludwig Rein;;;1800;1876
3204;Würtemberg, Alexander von;False;Text;;;;1801;1844
3205;Württemberg, Heinrich von;False;Text;;;;1772;1838
3206;Wurzbach (-Tannenberg), Constant von;False;Text;"W. Constant; W. Konstant; Seebach; Der Dichter der Parallelen";;;1818;1893
3207;Wyatt, Henry;False;Graphik;;;;1794;1840
3208;Wysz, Johann Rudolph (d. Ä.);False;Text;;;;1763;1845
3209;Wysz, Johann Rudolph (d. J.);False;Text;;;;1782;1830
3210;Zachariä, Just Friedrich Wilhelm;False;Text;;;;1726;1777
3211;Zahlhas, Johann Baptist von;False;Text;;;;1787;1870
3212;Zahn, Christian Jacob;False;Musik;;;;1765;1830
3213;Zahn, Ludwig;False;Graphik;;;;1830;1855
3214;Zastera, Franz;False;Graphik;;;;1818;1880
3215;Zechmeyer, Leopold;False;Graphik;;;;1805;1860
3216;Zedlitz, Joseph Christian von;False;Text;;;;1790;1862
3217;Zeelander, Abraham Lion;False;Graphik;;;;1789;1856
3218;Zeise, Heinrich;False;Text;;;;1822;1914
3219;Zeising, Adolf;False;Text;;;;1810;1876
3220;Zelter, Karl Friedrich;False;Musik;;;;1758;1832
3221;Zerboni di Sposetti, Joseph;False;Text;;;;1760;1831
3222;Zertahelli, Leonhard;False;Graphik;;;;e. 1809;1852
3223;Zetter, Johann Georg;False;Text;Friedrich Otte;;;1819;1872
3224;Zettler, Alois;False;Text;;;;1778;1828
3225;Zeune, Johann August;False;Text;;;;1778;1853
3226;Ziegelhauser, Georg Julius;False;Text u. Hrsg;;;;1770;1820
3227;Ziegler, Friedrich Julius Wilhelm;False;Text;;;;1759;1827
3228;Ziegler, Karl;False;Text;Carlopago;;;1812;1877
3229;Ziehen, Eduard August Philipp;False;Text;Eduard Ellersberg;;;1819;
3230;Zimmermann, Balthasar Friedrich Wilhelm;False;Text;;;;1807;1878
3231;Zimmermann, Christian Heinrich;False;Text;;;;1740;1806
3232;Zimmermann, Eberhard August Wilhelm (von);False;Text;;;;1743;1815
3233;Zimmermann, Johann Georg (1);False;Text;;;;1728;1795
3234;Zimmermann, Johann Georg (2);False;Text u. Hrsg.;;;;1754;1829
3235;Zingerle, Ignaz Vinzenz;False;Text;;;;1825;1892
3236;Zingg, Adrian;False;Graphik;;;;1734;1816
3237;Zinke, Johann Wenzel;False;Graphik;;;;1797;1858
3238;Zitterer, Johann;False;Graphik;;;;1761;1840
3239;Zix, Benjamin;False;Graphik;;;;1772;1811
3240;Zöllner, Johann Friedrich;False;Text;;;;1753;1804
3241;Zschiedrich, Carl August;False;Text;;;;1754;1799
3242;Zschoch, Christian Gottfried;False;Graphik;;;;1775;1833
3243;Zschokke, Johann Heinrich Daniel;False;Text;;;;1771;1848
3244;Zu Rhein, Friedrich August von;False;Text;;;;1802;1874
3245;Zumpe, Gustav Adolph Ludwig;False;Graphik;;;;1793;1854
3246;Zumsteeg, Emilie;False;Musik;;;;1796;1857
3247;Zumsteeg, Johann Rudolph;False;Musik;;;;1760;1802
3248;Zürcher, Anton Frederik;False;Graphik;;;;1825;1876
3249;Zusner, Vincenz;False;Text u. Hrsg;;;;1803;1874
3250;Zwecker, Johann Baptist;False;Graphik;;;;1814;1876
3251;Zwinger, Gustav Philipp;False;Graphik;;;;1779;1819
